index  ,sic3 ,yr ,ldsal ,lemp,ldnpt,ldrst ,ldrnd ,ldinv
506,289,83,6.071069,1.410987,4.791367,3.738711,2.264057,2.739165
506,289,88,6.476953,1.648659,4.979166,4.059508,2.63359,3.938858
507,286,73,7.903202,3.115469,6.61666,5.430846,3.570018,4.164335
507,286,78,7.327926,2.783714,6.391592,5.353989,3.177507,4.335201
507,286,83,6.560399,1.386294,5.754998,4.942146,2.192213,2.649323
508,355,78,4.674467,0.1518624,3.191152,3.201765,1.646133,0.7419373
508,355,83,5.417739,0.9932518,4.216421,4.291095,3.368575,1.721167
509,252,73,5.492818,1.327075,4.293175,0.440382,-1.162166,2.093915
510,367,73,6.445855,2.091864,5.983886,3.548132,1.991646,3.127152
511,367,78,3.01556,-0.6971552,2.268889,1.235333,-1.383021,0.1417069
511,367,83,2.845318,-0.9038682,2.064581,0.9065607,-0.7618188,0.2833492
512,394,73,4.432837,0.2623642,3.361891,1.473906,0.2740427,1.493266
513,382,88,3.509017,-0.6405547,3.0302,1.6111,0.5748205,2.511306
514,283,88,2.832918,-1.924149,1.94591,1.553615,-0.7195804,-1.421942
515,357,88,5.055406,0.423305,3.155509,3.73502,2.364675,2.531471
516,353,73,6.613422,2.261555,4.941235,4.382146,2.709035,4.103156
516,353,78,6.880936,2.538052,5.187928,4.55776,2.571736,3.551374
517,372,73,5.634642,0.7168638,2.769638,3.609174,1.64191,0.8855501
517,372,78,6.224727,1.497612,3.802008,4.038989,3.093275,3.072348
517,372,83,5.888155,1.323355,4.641069,4.337356,2.076343,2.010621
518,230,78,4.265135,0.117783,2.71736,1.016234,-1.913649,1.036525
519,382,73,2.825178,-1.22078,1.734747,0.5751456,-0.312621,-0.6190393
519,382,78,3.702342,-0.5276328,2.078135,1.60272,0.6478754,0.5384988
519,382,83,3.732778,-0.4200712,2.860135,2.379325,1.060785,1.396416
519,382,88,4.080342,-0.1648747,2.910276,2.816759,1.422585,1.803205
520,376,73,8.185837,3.696352,7.075576,5.810114,4.23703,5.985079
520,376,78,8.201397,3.499533,7.243141,5.756842,4.020422,4.865523
520,376,83,7.703193,3.526361,7.132531,5.895991,4.347451,4.456781
520,376,88,7.553764,2.747271,6.401165,5.972503,3.462106,4.847582
521,283,83,3.941732,-0.610646,3.956064,4.800192,3.719372,2.858036
521,283,88,5.71452,0.5561813,5.263204,5.407479,4.681245,4.680635
522,357,78,3.129267,0.911881,3.942306,2.616868,1.070348,2.225672
522,357,83,4.275004,1.003569,3.883921,2.764974,0.7181416,1.341299
522,357,88,5.6735,1.150255,3.834734,2.616888,0.8472978,1.942848
523,326,88,2.995605,-1.187443,2.101212,0.9372862,-0.2267733,0.054886
524,366,78,3.727626,-0.4124897,2.058134,2.195117,1.28593,1.703934
524,366,83,4.487879,0.4946962,3.551387,3.174117,2.081127,1.884322
524,366,88,5.282915,0.875052,3.865877,4.334047,3.11199,2.144064
525,372,73,8.349717,4.133565,7.060879,5.636063,3.838392,4.88865
525,372,78,8.587029,4.345103,7.254736,5.716742,4.196191,5.460944
525,372,83,8.903121,4.528289,7.247635,6.426502,5.167514,5.388714
525,372,88,9.189819,4.632785,7.353412,7.11644,5.987835,6.178557
526,360,73,10.00043,5.961005,8.872951,8.253574,6.702614,7.303412
526,360,78,10.19055,5.993961,9.075308,8.427876,6.749662,7.361868
526,360,83,10.23708,5.828946,9.528789,8.59049,6.940944,7.467807
526,360,88,10.79773,5.697093,9.268644,8.80643,7.017454,8.183325
527,200,73,8.60464,3.850147,7.672135,5.997859,4.224386,5.384541
527,200,78,8.89676,3.912023,7.610419,6.198231,4.747694,5.192667
527,200,83,9.118006,4.007333,7.838567,6.497496,4.81651,5.603364
528,336,73,5.017231,0.7419373,3.090253,1.570928,0.0024601,1.27068
529,366,73,6.675756,3.532226,5.807136,5.278964,3.537527,3.925138
529,366,78,6.604831,3.178054,5.513994,5.020073,2.482171,4.243622
529,366,83,6.852974,3.222868,5.924302,5.068753,3.990275,4.290543
529,366,88,7.177458,2.766319,5.30634,5.399709,3.81272,4.443269
530,366,88,2.417651,-1.422958,0.9977093,-0.0353618,-0.703832,-1.311353
531,347,83,1.516548,-2.154165,1.767563,-0.1726541,-2.089617,0.777017
532,367,78,1.78829,-1.980502,0.0565778,0.7789112,-0.9581379,-1.537464
532,367,83,2.480993,-1.551169,0.6334124,0.8299115,-0.8290919,-0.7572111
532,367,88,2.925634,-1.190728,2.24729,1.392226,0.1268667,-0.3771727
533,204,73,7.947181,3.8373,6.967918,5.520962,3.976177,5.433245
533,204,78,8.386353,4.162455,7.158072,5.726452,4.113289,5.471894
533,204,83,8.583084,4.385732,7.45086,5.907071,4.268698,5.66047
533,204,88,8.475129,4.428874,7.396675,5.794172,3.684037,6.064599
534,371,73,11.36805,6.698169,9.882475,9.408227,8.025548,8.560604
534,371,78,11.53196,6.732211,9.791092,9.612844,7.892531,8.826539
534,371,83,11.31305,6.53814,10.34046,9.698796,7.981771,8.31287
534,371,88,11.6984,6.64079,10.34914,9.96614,8.432297,8.869602
535,324,73,5.985791,1.435084,6.021156,1.106618,-0.4079311,3.573196
536,329,73,6.43621,2.2284,5.558121,3.406842,2.02047,3.348292
536,329,78,6.490724,2.081939,5.963602,3.755208,2.087605,2.937581
536,329,83,5.728373,1.496045,5.424053,3.872092,1.678536,1.706873
537,367,78,2.293713,-1.038458,1.663474,0.9119798,-0.2997768,0.35757
538,325,73,4.428236,0.3386128,4.016584,0.527392,-0.6310747,2.925453
538,325,83,4.191772,-0.0161294,4.309973,1.114751,-0.8552031,1.779992
539,356,83,7.429667,3.158276,6.06675,5.886833,4.485687,4.16481
539,356,88,7.433074,2.948745,5.781317,6.270037,4.715388,3.631063
540,283,88,3.328222,-0.6792442,3.83383,4.62637,3.332895,2.833328
541,357,78,0.9754086,-1.171183,1.503082,1.655436,-0.7096764,-1.086743
542,382,78,4.854709,0.5538851,2.734367,4.03394,2.460709,1.906996
542,382,83,5.458892,1.118088,3.930948,4.638303,3.55814,2.757147
542,382,88,5.280689,0.6921467,4.450733,5.199174,3.388427,2.506399
543,203,73,6.511903,1.942619,5.313145,3.470193,1.767662,3.094308
543,203,78,6.644158,2.227861,5.44307,3.636431,1.930808,3.524515
544,355,73,3.709241,-0.7985078,2.131711,2.780631,1.22421,-0.1017827
544,355,78,4.354068,-0.1053605,2.18067,2.929793,1.679086,1.290014
545,354,73,5.193245,1.229056,4.037901,4.395731,2.048805,0.84161
545,354,78,5.742335,1.331574,4.061472,3.96909,1.051624,2.836457
546,382,88,2.618432,-1.987774,-0.1520452,1.224735,0.1053606,-1.234927
547,382,78,3.721867,-0.2231435,2.231297,2.601739,1.217973,0.9987645
548,342,73,7.835614,3.449988,6.316349,5.497929,4.142157,4.846938
548,342,78,7.845506,3.456317,6.39959,5.852824,4.233394,4.917516
548,342,83,7.738476,3.380995,6.535556,5.966694,4.197176,4.517745
548,342,88,8.146252,3.387774,6.724296,6.069254,4.371098,5.214132
549,384,88,2.45685,-1.760261,0.371161,0.3992883,-0.76214,-0.7783915
550,366,73,4.731079,0.9932518,3.720568,2.652333,0.7960416,2.147773
551,262,73,4.990433,0.1518624,5.36586,2.238837,0.5687227,2.231108
551,262,78,5.228537,0.1423672,5.217819,2.371207,0.6349275,2.304672
552,354,78,5.301219,1.504077,4.528193,3.966718,1.874321,2.039086
552,354,83,5.172326,1.360977,5.217095,3.828788,1.635857,2.097088
552,354,88,5.329784,1.151521,4.792223,3.74024,1.842006,3.149855
553,325,73,4.17948,-0.1531512,4.123205,0.5313235,-1.401183,1.792586
553,325,78,3.96964,-0.4604495,3.939144,0.4022687,-1.593177,1.85723
554,371,78,4.439901,-0.4620355,2.99782,0.6151679,-0.7966878,1.661775
555,369,73,6.299123,2.377043,5.036937,4.219007,2.602507,3.775865
556,355,73,4.237897,-0.424648,2.724295,2.018614,0.3375273,1.164236
557,282,73,8.300076,3.950878,7.639007,6.169796,4.462221,5.568183
557,282,78,8.300369,3.70399,7.543588,6.242552,4.181474,5.176445
557,282,83,8.121341,3.381913,7.926343,6.128753,4.262379,4.774179
557,282,88,7.658125,2.509762,7.018092,6.051062,4.015643,5.1922
558,301,73,9.19033,5.046002,8.498075,7.347929,5.63309,6.625642
558,301,78,9.188623,5.047288,8.601796,7.343579,5.517051,6.421428
558,301,83,9.131226,4.865725,8.577507,7.364742,5.644703,6.231154
558,301,88,9.251659,4.733757,8.714004,7.472775,5.685255,6.587914
559,357,73,4.237021,3.105394,6.005485,4.985782,3.594812,4.54982
559,357,78,6.005017,3.66156,6.672152,5.759749,4.779165,5.145818
559,357,83,6.482471,3.027764,6.690199,6.333229,4.830785,4.795084
560,356,78,5.679279,1.131402,4.20634,2.82307,1.064711,2.813262
560,356,83,5.685711,1.131402,4.752467,3.002885,1.459739,2.503635
561,280,73,8.908397,4.310799,7.680408,5.867537,4.235533,5.975639
561,280,78,8.772736,4.201703,7.923782,5.926863,4.196758,6.018368
561,280,83,8.778238,4.363099,8.457979,5.995598,4.376103,5.913476
561,280,88,8.585956,3.822098,7.97432,6.263652,4.744722,6.345363
562,356,73,5.283971,1.027832,3.277847,2.904735,1.643816,2.454891
562,356,78,5.058781,0.4855078,3.666695,3.267791,1.579823,2.108312
562,356,83,5.012071,0.6097656,3.82412,3.484602,1.898693,1.771896
562,356,88,5.550597,0.7839016,3.891264,3.817919,2.353903,2.25945
563,357,88,4.895669,-1.021651,1.99737,2.683287,1.97341,1.527789
564,356,73,3.49571,-0.6329932,1.80409,0.2998857,-1.729687,0.7626362
564,356,78,3.942077,-0.0965109,2.714793,0.3812955,-1.808289,1.070356
564,356,83,3.756144,0.01094,2.909904,0.0624519,-2.347446,0.2426869
564,356,88,4.09265,-0.4004775,2.905656,0.1279809,-1.788865,0.531429
565,366,78,3.414028,-0.7721903,1.01133,2.136199,0.9280249,0.793195
565,366,83,4.291183,-0.4541303,1.779477,2.469664,1.5681,1.538845
566,221,73,5.917518,1.790425,4.826426,0.9609343,-1.38138,2.435092
566,221,78,5.844891,1.891906,4.977567,0.870463,-0.7715519,2.373586
566,221,83,5.535207,1.481605,4.823378,1.166113,-0.230482,2.355774
567,306,73,4.334382,0.4154154,3.03574,0.68973,-1.506543,0.8276086
568,280,78,4.875035,-0.2231435,4.216518,2.833122,1.494928,2.542307
568,280,83,5.463108,0.4317824,5.161718,3.336295,2.146595,3.169583
568,280,88,6.246689,0.9162908,5.522068,4.157496,3.306727,3.822894
569,203,73,6.807596,1.853482,5.357335,3.013921,1.658931,3.48896
570,372,73,7.933263,3.310543,5.897965,4.506701,2.834517,3.688259
570,372,78,7.797567,3.258096,5.858513,4.981216,3.038886,4.28037
570,372,83,7.73411,3.360375,5.840603,5.253167,4.097919,4.496821
570,372,88,8.21169,3.465736,6.519976,5.805738,2.849169,4.744078
571,283,78,1.262261,-3.352407,-1.359783,-0.0263272,-1.970808,-3.462755
572,285,78,4.359386,-0.1450258,2.916317,2.831282,1.15492,0.8125872
573,285,78,4.359386,-0.1450258,2.916317,2.831282,1.15492,0.8125872
573,285,88,4.941518,-0.0661398,3.062245,3.06914,1.480506,1.687263
574,225,83,5.592916,0.7419373,4.15356,1.901251,0.6482863,2.133402
574,225,88,6.333086,1.378766,4.758025,2.642844,1.594839,3.641368
575,291,78,10.10575,4.065602,9.918905,6.551461,5.058644,7.827027
575,291,83,9.740023,3.754199,10.16998,6.892616,5.080503,7.699168
576,365,73,4.536426,1.384793,3.751458,3.158142,1.400965,1.561144
576,365,78,4.88989,1.345993,3.41405,2.911916,0.6682497,1.75218
576,365,83,4.940217,0.9817038,3.181988,2.984739,1.318827,1.467119
577,391,73,5.349242,0.5596158,3.139371,2.507175,-0.0794271,-0.0800427
578,382,78,3.373748,-0.6694306,3.022461,2.070527,0.7764632,1.686675
578,382,83,3.418894,-0.6161861,2.921147,2.404286,0.7579317,0.9924602
578,382,88,3.976185,-0.3856625,2.94873,2.657975,1.223776,1.956141
579,358,88,3.291817,-1.532477,1.009476,0.8721057,-0.755948,0
580,283,88,2.809199,-1.742969,0.3664519,1.325161,-0.5254244,0.2980849
581,367,78,1.947275,-1.108663,1.297382,-0.4533045,-2.254576,-0.7021428
581,367,83,1.512105,-1.795768,1.504642,-0.1861535,-1.486792,-2.265636
582,393,73,5.665062,1.667707,3.498836,3.000554,1.29749,2.019689
583,230,73,6.203102,2.653242,5.344469,3.117273,1.437896,3.012221
583,230,78,6.463395,2.777887,5.139829,3.071502,-0.1274609,3.646385
584,201,78,5.698909,2.442347,4.619323,0.79944,0.0604317,3.923686
585,375,88,6.592639,1.609438,4.652078,3.822751,2.069733,3.141482
586,365,88,6.173434,1.294727,3.779958,3.476738,1.905922,3.140515
587,366,78,3.12636,-1.027222,1.267158,0.8122554,-0.3404145,0.6481186
587,366,83,3.426822,-0.5833963,2.144425,1.730309,0.5231231,0.0959574
587,366,88,4.171268,-0.1972322,2.397718,2.447581,1.384844,2.263505
588,355,73,6.432603,1.722767,4.250408,4.235735,2.70146,2.833213
588,355,78,6.73677,2.104134,5.173769,4.585233,2.958745,3.076487
588,355,88,7.059106,2.451005,5.501381,4.468227,3.030484,3.538814
589,366,73,6.725633,2.714695,5.27919,5.512847,3.897135,3.465658
589,366,78,7.06481,2.928524,5.443787,5.599594,3.937914,4.93969
589,366,83,7.299421,3.100092,6.569327,6.044515,4.624112,4.850161
589,366,88,7.635406,3.11795,6.295156,6.415678,4.726917,4.528039
590,379,73,6.719383,2.653242,5.755004,3.12637,0.9113525,4.444401
590,379,78,7.099125,2.694627,5.930371,2.824808,0.8414258,4.283113
590,379,88,7.128665,2.451005,5.884419,3.676822,2.422106,4.303592
591,204,73,3.712661,-0.6931472,2.406654,-0.17242,-1.831966,0.3502025
592,394,73,5.190467,1.170933,3.696481,2.791949,1.249944,2.308029
592,394,78,4.981993,0.9082586,3.163836,3.015732,1.451729,1.959674
592,394,83,5.452913,0.8960881,2.494441,3.125637,1.949759,2.416858
592,394,88,7.18002,2.104134,5.169571,5.173676,4.099789,3.969374
593,332,73,5.893041,1.453018,4.769106,2.422297,0.8395267,2.829265
593,332,78,5.805299,1.633154,4.801939,2.848876,1.348286,3.448423
593,332,83,5.029915,0.7802418,4.798091,2.939665,0.6863751,0.916901
594,381,73,5.054942,1.06884,3.889234,3.737977,1.303528,1.849217
594,381,78,5.021863,0.9719146,3.762934,3.533389,1.549305,1.44252
594,381,83,4.993625,0.9013801,3.773848,3.745376,2.299092,2.241554
595,220,78,4.343792,-0.5412848,2.730386,0.7086251,-0.1443627,0.8026038
595,220,83,4.210809,-0.6161861,2.851712,1.623989,0.1936927,1.007431
595,220,88,3.542351,-1.127012,2.176475,2.15677,0.6375221,1.117881
596,331,78,3.632391,-1.120858,1.247204,-1.122015,-2.775873,0.0337523
596,331,83,3.079556,-1.560648,1.398177,-1.006057,-3.005908,-1.349346
597,355,88,4.681242,-0.0747236,2.114684,1.549409,0.7814057,0.2959166
598,203,73,8.129065,3.526361,6.769494,4.330257,2.911494,4.696389
598,203,78,8.243851,3.828641,6.967093,4.620939,2.980619,5.181381
599,284,78,5.393965,0.5877866,2.636175,2.849428,0.9686654,1.324736
599,284,83,5.868459,0.7884574,3.841671,2.940681,1.430575,2.882143
599,284,88,6.405128,1.064711,4.278934,3.489938,2.510816,3.543691
600,356,78,4.522125,-0.0512933,2.331419,1.576756,0.3777625,1.676678
600,356,83,3.595725,-1.027222,1.829688,1.791634,0.4118191,-0.0543499
600,356,88,3.970795,-0.802962,1.925696,2.487788,0.8842865,0.5951095
601,282,73,7.936518,3.180675,7.29351,5.993751,4.101788,5.89684
601,282,78,8.013369,3.196753,7.507929,6.024481,4.185199,5.198992
601,282,83,7.927372,3.18722,7.589159,6.095912,4.420709,5.141068
601,282,88,7.806081,3.123158,7.290292,6.165966,4.274409,5.524228
602,367,88,2.527674,-1.944911,1.663956,1.021613,-0.6304219,-0.2545158
603,206,73,6.994493,2.140066,5.961689,2.856169,1.522516,3.77467
603,206,78,7.079773,2.091864,5.984474,3.143233,1.518903,4.022817
603,206,83,7.531081,3.619262,6.719925,3.459618,1.898693,4.673428
604,352,78,5.565856,1.131402,4.388387,3.598231,1.831138,1.55673
604,352,83,5.337226,0.6070445,3.913771,3.535154,1.120493,0.8439497
605,208,73,7.415355,2.809403,6.127844,3.388881,2.587986,4.507609
606,357,73,4.302368,3.332205,5.84891,6.264237,4.958356,5.305266
606,357,78,5.926073,3.747149,6.681671,6.827671,5.531249,5.469382
606,357,83,7.750897,4.276666,7.428481,7.497128,6.318167,6.161332
606,357,88,9.342834,4.4613,7.727148,8.182797,6.892176,6.446276
607,346,73,4.592876,0.2223432,3.08027,3.082362,1.617777,1.603964
607,346,78,4.836026,0.5877866,3.676112,3.297726,1.629883,1.857696
607,346,83,5.065731,0.6162661,4.326508,3.470425,1.618397,2.402048
607,346,88,5.960308,1.255331,4.779638,3.834772,2.467362,3.812267
608,345,78,4.482343,0.0751074,2.890786,1.827359,0.7581979,1.505403
608,345,83,4.047332,-0.3011051,3.111954,2.464156,0.9822344,0.1868889
609,382,73,4.433131,0.2926696,3.709266,2.694071,0.7712935,1.960339
609,382,78,4.444985,0.2692635,3.568228,2.749756,1.07091,1.678072
609,382,83,4.449231,0.4830433,3.657072,2.834843,0.5920271,1.233541
610,259,78,5.86978,1.662599,4.345374,2.597705,0.8178281,3.515236
610,259,83,6.159774,1.722767,5.014953,2.782205,1.524245,3.034542
610,259,88,6.743328,2.079442,5.615607,3.627019,2.870585,4.506328
611,372,83,2.217071,-2.216408,0.6398709,0.3333257,-1.16608,-0.0629799
612,282,88,7.312671,1.280934,5.981979,4.585562,3.507601,5.098168
613,382,83,2.635305,-1.682009,1.686926,0.2997296,-0.7986327,-0.8106759
614,367,73,1.881978,-1.687399,0.650048,0.2629325,-0.9957178,-0.1968182
614,367,78,2.820109,-1.301953,1.32434,1.036458,-0.0556167,-0.6812776
615,355,73,6.891466,2.397895,4.873302,3.670034,2.232448,3.420367
615,355,78,6.839163,2.564949,5.048362,4.040244,2.524022,2.998043
616,206,78,5.416433,0.9555114,5.411659,2.783908,0.8371766,3.148197
616,206,83,5.648501,0.7884574,5.035201,2.544931,-1.248834,1.578444
617,252,73,5.183259,0.789366,3.671483,1.772118,0.0939658,2.631764
617,252,78,5.680616,1.147403,4.187459,1.928733,0.3755128,2.27228
617,252,83,5.99125,1.557724,4.743958,2.166408,1.065835,1.847164
617,252,88,6.214865,1.690649,4.726104,2.803762,1.301652,2.387316
618,382,73,8.601239,4.586212,8.088093,7.710246,5.975563,7.089864
618,382,78,8.596416,4.458154,7.44424,7.657825,5.726474,6.426826
618,382,83,8.693151,4.538111,7.522837,7.77173,6.178182,6.230353
618,382,88,8.828127,4.361607,7.2019,7.784857,5.744489,5.764483
619,253,73,6.484038,1.871494,4.945022,3.376758,1.591545,3.643056
619,253,78,6.694307,2.24432,5.067213,3.422125,1.56588,4.200205
619,253,83,6.78758,2.054124,5.572943,3.390379,1.503953,3.442288
620,227,88,5.58201,0.7654679,3.780912,2.535793,0.7684968,1.809596
621,201,78,7.270192,2.133338,5.549639,2.87266,1.535985,3.160994
621,201,88,7.717386,2.078691,5.801045,3.151081,1.320918,3.509336
622,359,73,3.796099,-0.3147107,2.410449,0.7924352,-0.6036757,-0.0353572
622,359,88,4.431206,0,2.221885,1.991538,-0.2880042,-0.1385467
623,346,78,3.753815,-0.7236063,2.345816,-3.646511,-3.774402,1.016744
624,364,73,5.955666,1.670721,4.472985,4.076288,2.333387,3.061395
625,345,78,4.504869,0.0217614,3.341437,2.510096,0.2711528,0.8445222
626,375,73,5.504709,0.9388347,3.329365,0.9436088,-0.4809002,1.757687
626,375,78,5.59164,1.034962,3.132635,1.352182,0.3889357,2.09168
626,375,83,5.465598,1.07432,3.966349,2.273594,0.8047872,1.597979
627,353,78,6.892264,2.451005,5.964166,3.673259,1.938388,4.715656
628,386,73,4.595523,-0.0110609,3.477377,3.005855,1.726016,1.917142
628,386,78,4.887093,0.1186716,3.870952,3.448181,2.023175,1.757601
628,386,83,4.818177,-0.0171462,4.116694,3.678198,1.861977,1.672513
629,395,78,4.168409,-0.0191828,2.769786,0.385987,-0.8039872,1.161751
629,395,83,4.553985,0.0148886,3.071855,0.999262,-0.2053059,0.8151037
629,395,88,5.182329,0.5329784,3.345217,1.424548,-0.0638302,1.957378
630,382,83,3.445418,-0.6273594,2.012391,2.386658,1.21627,0.8934479
630,382,88,4.173006,-0.7721903,1.394288,2.651109,0.7871389,0.4436376
631,367,88,4.726315,1.040277,3.237877,1.832948,0.9858889,2.930259
632,220,73,4.711584,1.071584,4.484025,3.838697,1.944149,2.96627
632,220,78,5.114504,1.199061,4.577078,3.837205,1.962631,2.305863
633,384,73,3.570734,-0.9416085,2.499481,2.503076,1.43203,1.130361
633,384,78,4.046326,-0.1923719,2.42229,2.963974,1.668634,1.53188
634,365,73,4.513981,0.9783261,3.284375,1.778499,-0.0274673,2.060656
635,353,73,6.621511,2.084056,5.210922,4.525098,2.754257,3.963197
635,353,78,6.784734,2.128589,5.261545,4.52468,2.495776,3.784631
636,283,73,6.081317,1.797079,4.678909,4.275838,1.884604,3.221354
636,283,78,5.044213,0.8329091,3.99705,3.948645,0.6988685,2.12378
636,283,83,3.80549,-0.3147107,3.047811,3.387105,0.8557786,0.7466252
636,283,88,5.051642,0.7884574,4.307398,3.506866,2.394816,1.953938
637,382,88,3.589662,-0.5074978,1.213942,2.479759,1.145791,0.3300593
638,283,88,2.71089,-1.86433,1.710568,1.433074,-0.214725,-0.885637
639,364,88,3.594559,-0.4942963,1.668917,1.511421,0.4467894,0.8453504
640,356,83,4.136631,0.2546422,2.82196,2.33081,0.99271,0.1681491
641,357,83,1.588511,-1.589635,0.7037722,2.364803,1.175101,-0.5189973
641,357,88,2.272877,-3.146555,-0.2570283,2.229849,-0.2726586,-1.066074
642,384,83,2.878872,-1.527858,2.401127,0.8173636,-0.7618188,1.792268
643,357,88,5.289891,0.60158,3.733306,4.226902,2.566583,1.98582
644,382,83,3.294215,-0.4231201,1.363139,2.73624,1.579755,0.2686829
645,357,78,2.05351,-0.390084,1.64636,2.102063,1.099159,1.385548
645,357,83,2.155598,-1.171183,1.335697,2.525948,1.16848,0.3355999
645,357,88,3.675781,-1.422958,1.233966,3.050829,1.694596,-0.1657285
646,324,73,6.33841,1.330253,6.64937,3.087682,0.9967123,4.544666
646,324,78,6.334459,1.404134,6.739856,2.935182,1.204792,4.588995
646,324,83,5.944233,1.228177,7.729321,2.90413,0.8256938,4.307181
647,283,88,2.215906,-2.430418,-0.1197305,-0.1082202,-1.251797,-1.753587
648,283,83,1.650575,-2.430418,1.045336,0.9480641,-0.0650636,-0.4706142
649,356,78,3.742108,-0.3710637,1.922831,1.353631,-0.4473123,-0.6019158
649,356,83,4.163799,-0.328504,1.981037,1.320057,-0.4065906,-0.0511326
649,356,88,4.435039,-0.1743534,2.236437,1.386983,-0.4393666,0.3095711
650,357,83,2.629153,-1.049822,2.415496,2.980754,1.142983,0.4971002
650,357,88,3.738846,-0.944176,1.806565,3.11032,1.601873,-0.2520095
651,366,83,3.97494,-0.3229639,2.324818,2.784054,1.59265,1.014832
651,366,88,4.554713,-0.0910194,3.071621,3.682556,2.314399,1.574395
